datetime,demand,temperature,humidity,holiday,school,hour,month,day,day_of_week
2015-01-03 01:00:00,970.345,25.865258789062523,0.018576382,0,0,1,1,3,5
2015-01-03 02:00:00,912.1755,25.899255371093773,0.018653292,0,0,2,1,3,5
2015-01-03 03:00:00,900.2688,25.937280273437523,0.01876786,0,0,3,1,3,5
2015-01-03 04:00:00,889.9538,25.957543945312523,0.018890057,0,0,4,1,3,5
2015-01-03 05:00:00,893.6865,25.973840332031276,0.018981151,0,0,5,1,3,5
2015-01-03 06:00:00,879.2323,26.034143066406276,0.019079996,0,0,6,1,3,5
2015-01-03 07:00:00,932.4876,26.691491699218773,0.019331587,0,0,7,1,3,5
2015-01-03 08:00:00,1048.972,27.6740661621094,0.019369703,0,0,8,1,3,5
2015-01-03 09:00:00,1167.9074,28.760400390625023,0.019171301,0,0,9,1,3,5
2015-01-03 10:00:00,1257.5069,29.766656494140648,0.018759238,0,0,10,1,3,5
2015-01-03 11:00:00,1254.583,30.523767089843773,0.018408278,0,0,11,1,3,5
2015-01-03 12:00:00,1216.9004,30.981805419921898,0.018133579,0,0,12,1,3,5
2015-01-03 13:00:00,1202.1556,31.211206054687523,0.017904576,0,0,13,1,3,5
2015-01-03 14:00:00,1197.2616,31.156518554687523,0.017744431,0,0,14,1,3,5
2015-01-03 15:00:00,1169.0034,30.816766357421898,0.01765308,0,0,15,1,3,5
2015-01-03 16:00:00,1136.7054,30.057214355468773,0.017706675,0,0,16,1,3,5
2015-01-03 17:00:00,1101.9447,28.802453613281276,0.018042427,0,0,17,1,3,5
2015-01-03 18:00:00,1107.0406,27.366357421875023,0.018568844,0,0,18,1,3,5
2015-01-03 19:00:00,1142.1548,26.613946533203148,0.018851262,0,0,19,1,3,5
2015-01-03 20:00:00,1097.2334,26.267266845703148,0.018889746,0,0,20,1,3,5
2015-01-03 21:00:00,1074.6544,26.083520507812523,0.018859386,0,0,21,1,3,5
2015-01-03 22:00:00,1041.3244,25.9562927246094,0.018775864,0,0,22,1,3,5
2015-01-03 23:00:00,999.634,25.861291503906276,0.01866179,0,0,23,1,3,5
2015-01-04 00:00:00,968.0526,25.769189453125023,0.01855488,0,0,0,1,4,6
2015-01-04 01:00:00,944.0556,25.681817626953148,0.01849374,0,0,1,1,4,6
2015-01-04 02:00:00,928.7193,25.602319335937523,0.01848609,0,0,2,1,4,6
2015-01-04 03:00:00,909.5566,25.572656250000023,0.018447837,0,0,3,1,4,6
2015-01-04 04:00:00,894.6543,25.547143554687523,0.018409494,0,0,4,1,4,6
2015-01-04 05:00:00,884.6659,25.527856445312523,0.018401654,0,0,5,1,4,6
2015-01-04 06:00:00,862.9888,25.544763183593773,0.018416742,0,0,6,1,4,6
2015-01-04 07:00:00,871.6873,26.304223632812523,0.018576866,0,0,7,1,4,6
2015-01-04 08:00:00,912.4966,27.403222656250023,0.018454764,0,0,8,1,4,6
2015-01-04 09:00:00,969.8017,28.461389160156276,0.018355511,0,0,9,1,4,6
2015-01-04 10:00:00,1019.3105,29.381036376953148,0.018141903,0,0,10,1,4,6
2015-01-04 11:00:00,1059.7497,30.106256103515648,0.017905423,0,0,11,1,4,6
2015-01-04 12:00:00,1069.7854,30.595086669921898,0.01760021,0,0,12,1,4,6
2015-01-04 13:00:00,1087.2858,30.791101074218773,0.017340636,0,0,13,1,4,6
2015-01-04 14:00:00,1087.1689,30.692041015625023,0.01714219,0,0,14,1,4,6
2015-01-04 15:00:00,1075.3804,30.262750244140648,0.017020134,0,0,15,1,4,6
2015-01-04 16:00:00,1056.4102,29.419274902343773,0.016982077,0,0,16,1,4,6
2015-01-04 17:00:00,1033.7229,28.118127441406276,0.017188106,0,0,17,1,4,6
2015-01-04 18:00:00,1101.5439,26.833398437500023,0.017615346,0,0,18,1,4,6
2015-01-04 19:00:00,1137.1754,26.2651306152344,0.017882211,0,0,19,1,4,6
2015-01-04 20:00:00,1133.2082,26.040368652343773,0.017935479,0,0,20,1,4,6
2015-01-04 21:00:00,1102.3695,25.870141601562523,0.018011456,0,0,21,1,4,6
2015-01-04 22:00:00,1072.5808,25.751367187500023,0.018095177,0,0,22,1,4,6
2015-01-04 23:00:00,1012.596,25.716699218750023,0.018232353,0,0,23,1,4,6
2015-01-05 00:00:00,958.6209,25.700708007812523,0.018346615,0,0,0,1,5,0
2015-01-05 01:00:00,928.5338,25.689904785156276,0.018422669,0,0,1,1,5,0
2015-01-05 02:00:00,901.5402,25.6904235839844,0.018391995,0,0,2,1,5,0
2015-01-05 03:00:00,887.7822,25.704492187500023,0.018292766,0,0,3,1,5,0
2015-01-05 04:00:00,881.0019,25.711022949218773,0.018231457,0,0,4,1,5,0
2015-01-05 05:00:00,885.4197,25.694970703125023,0.018216256,0,0,5,1,5,0
2015-01-05 06:00:00,902.0863,25.704034423828148,0.018231662,0,0,6,1,5,0
2015-01-05 07:00:00,1037.157,26.268457031250023,0.018392093,0,0,7,1,5,0
2015-01-05 08:00:00,1191.9135,27.169396972656276,0.018194024,0,0,8,1,5,0
2015-01-05 09:00:00,1319.8159,28.096032714843773,0.018041568,0,0,9,1,5,0
2015-01-05 10:00:00,1383.0651,28.900506591796898,0.017995756,0,0,10,1,5,0
2015-01-05 11:00:00,1415.1816,29.536035156250023,0.017919287,0,0,11,1,5,0
2015-01-05 12:00:00,1398.8659,29.979516601562523,0.017713105,0,0,12,1,5,0
2015-01-05 13:00:00,1430.5514,30.220422363281276,0.017514696,0,0,13,1,5,0
2015-01-05 14:00:00,1413.9896,30.134149169921898,0.017346958,0,0,14,1,5,0
2015-01-05 15:00:00,1378.7528,29.686303710937523,0.01733172,0,0,15,1,5,0
2015-01-05 16:00:00,1292.2593,28.865380859375023,0.01747666,0,0,16,1,5,0
2015-01-05 17:00:00,1178.1032,27.7099548339844,0.017659597,0,0,17,1,5,0
2015-01-05 18:00:00,1188.0149,26.5783630371094,0.017873012,0,0,18,1,5,0
2015-01-05 19:00:00,1207.7648,26.146783447265648,0.017910928,0,0,19,1,5,0
2015-01-05 20:00:00,1156.6583,25.962915039062523,0.017758124,0,0,20,1,5,0
2015-01-05 21:00:00,1114.1973,25.801293945312523,0.017574856,0,0,21,1,5,0
2015-01-05 22:00:00,1066.7578,25.669702148437523,0.017460309,0,0,22,1,5,0
2015-01-05 23:00:00,1002.3568,25.566674804687523,0.017429728,0,0,23,1,5,0
2015-01-06 00:00:00,931.5394,25.507684326171898,0.01745259,0,0,0,1,6,1
2015-01-06 01:00:00,914.6895,25.441033935546898,0.017628072,0,0,1,1,6,1
2015-01-06 02:00:00,890.8448,25.431298828125023,0.017818786,0,0,2,1,6,1
2015-01-06 03:00:00,869.0447,25.472039794921898,0.01789508,0,0,3,1,6,1
2015-01-06 04:00:00,852.4821,25.488549804687523,0.017910404,0,0,4,1,6,1
2015-01-06 05:00:00,891.2575,25.467370605468773,0.017857125,0,0,5,1,6,1
2015-01-06 06:00:00,895.6612,25.447137451171898,0.017834324,0,0,6,1,6,1
2015-01-06 07:00:00,1006.3031,26.025689697265648,0.017979385,0,0,7,1,6,1
2015-01-06 08:00:00,1183.9851,27.034143066406276,0.017727705,0,0,8,1,6,1
2015-01-06 09:00:00,1311.9373,27.991479492187523,0.017575268,0,0,9,1,6,1
2015-01-06 10:00:00,1384.2441,28.865075683593773,0.017544882,0,0,10,1,6,1
2015-01-06 11:00:00,1401.9173,29.625939941406276,0.017499143,0,0,11,1,6,1
2015-01-06 12:00:00,1415.6382,30.1357360839844,0.0173923,0,0,12,1,6,1
2015-01-06 13:00:00,1437.47,30.376519775390648,0.017277837,0,0,13,1,6,1
2015-01-06 14:00:00,1430.0527,30.245874023437523,0.01717868,0,0,14,1,6,1
2015-01-06 15:00:00,1383.4537,29.758691406250023,0.017087191,0,0,15,1,6,1
2015-01-06 16:00:00,1325.206,28.830987548828148,0.017056752,0,0,16,1,6,1
2015-01-06 17:00:00,1166.9817,27.583764648437523,0.017064454,0,0,17,1,6,1
2015-01-06 18:00:00,1163.0865,26.408288574218773,0.017186578,0,0,18,1,6,1
2015-01-06 19:00:00,1197.1559,25.886865234375023,0.017117966,0,0,19,1,6,1
2015-01-06 20:00:00,1155.743,25.617333984375023,0.016812848,0,0,20,1,6,1
2015-01-06 21:00:00,1116.5382,25.347985839843773,0.016736602,0,0,21,1,6,1
2015-01-06 22:00:00,1086.2051,25.129937744140648,0.016843444,0,0,22,1,6,1
2015-01-06 23:00:00,1030.0292,24.966882324218773,0.01688923,0,0,23,1,6,1
2015-01-07 00:00:00,979.6728,24.8991638183594,0.016858714,0,0,0,1,7,2
2015-01-07 01:00:00,940.4568,24.863244628906276,0.016942648,0,0,1,1,7,2
2015-01-07 02:00:00,908.5931,24.865563964843773,0.017057115,0,0,2,1,7,2
2015-01-07 03:00:00,886.4675,24.900903320312523,0.017171584,0,0,3,1,7,2
2015-01-07 04:00:00,876.4283,24.922998046875023,0.017308928,0,0,4,1,7,2
2015-01-07 05:00:00,892.4143,24.925805664062523,0.017430961,0,0,5,1,7,2
2015-01-07 06:00:00,907.9188,24.961938476562523,0.017514825,0,0,6,1,7,2
2015-01-07 07:00:00,1010.5448,25.743676757812523,0.017644504,0,0,7,1,7,2
2015-01-07 08:00:00,1164.6559,26.809533691406276,0.017537711,0,0,8,1,7,2
2015-01-07 09:00:00,1293.9383,27.824060058593773,0.017453894,0,0,9,1,7,2
2015-01-07 10:00:00,1366.6676,28.6806579589844,0.017400831,0,0,10,1,7,2
2015-01-07 11:00:00,1390.9173,29.295526123046898,0.017286764,0,0,11,1,7,2
2015-01-07 12:00:00,1383.5812,29.638574218750023,0.017202938,0,0,12,1,7,2
2015-01-07 13:00:00,1407.7425,29.744348144531276,0.017157197,0,0,13,1,7,2
2015-01-07 14:00:00,1408.6819,29.552117919921898,0.017134307,0,0,14,1,7,2
2015-01-07 15:00:00,1362.4042,29.049035644531276,0.017035102,0,0,15,1,7,2
2015-01-07 16:00:00,1286.8121,28.234277343750023,0.016935943,0,0,16,1,7,2
2015-01-07 17:00:00,1179.9351,27.190026855468773,0.01697418,0,0,17,1,7,2
2015-01-07 18:00:00,1182.7732,26.209313964843773,0.017241376,0,0,18,1,7,2
2015-01-07 19:00:00,1206.2524,25.8620544433594,0.017371407,0,0,19,1,7,2
2015-01-07 20:00:00,1143.2591,25.734887695312523,0.017280355,0,0,20,1,7,2
2015-01-07 21:00:00,1138.631,25.6079040527344,0.017219942,0,0,21,1,7,2
2015-01-07 22:00:00,1095.4537,25.467858886718773,0.017243452,0,0,22,1,7,2
2015-01-07 23:00:00,1044.1697,25.298608398437523,0.017404111,0,0,23,1,7,2
2015-01-08 00:00:00,985.8912,25.158502197265648,0.017534073,0,0,0,1,8,3
2015-01-08 01:00:00,962.4068,25.050805664062523,0.017603036,0,0,1,1,8,3
2015-01-08 02:00:00,928.1036,24.949822998046898,0.017626144,0,0,2,1,8,3
2015-01-08 03:00:00,917.9997,24.8298278808594,0.017725559,0,0,3,1,8,3
2015-01-08 04:00:00,910.9537,24.778253173828148,0.017733486,0,0,4,1,8,3
2015-01-08 05:00:00,928.724,24.770562744140648,0.017671969,0,0,5,1,8,3
2015-01-08 06:00:00,931.4314,24.816094970703148,0.017580254,0,0,6,1,8,3
2015-01-08 07:00:00,1033.7357,25.585260009765648,0.017474439,0,0,7,1,8,3
2015-01-08 08:00:00,1186.5044,26.614923095703148,0.017108373,0,0,8,1,8,3
2015-01-08 09:00:00,1275.112,27.571801757812523,0.016818518,0,0,9,1,8,3
2015-01-08 10:00:00,1348.951,28.399377441406276,0.016772827,0,0,10,1,8,3
2015-01-08 11:00:00,1365.6284,29.004724121093773,0.016818667,0,0,11,1,8,3
2015-01-08 12:00:00,1343.4717,29.328637695312523,0.016870817,0,0,12,1,8,3
2015-01-08 13:00:00,1371.5959,29.372705078125023,0.016870128,0,0,13,1,8,3
2015-01-08 14:00:00,1383.9909,29.204034423828148,0.01681631,0,0,14,1,8,3
2015-01-08 15:00:00,1333.5524,28.828790283203148,0.016716715,0,0,15,1,8,3
2015-01-08 16:00:00,1255.568,28.120172119140648,0.016594322,0,0,16,1,8,3
2015-01-08 17:00:00,1142.0101,27.124108886718773,0.016540617,0,0,17,1,8,3
2015-01-08 18:00:00,1188.5847,26.2233825683594,0.016670253,0,0,18,1,8,3
2015-01-08 19:00:00,1172.1282,25.847741699218773,0.016761662,0,0,19,1,8,3
2015-01-08 20:00:00,1136.7167,25.664392089843773,0.01673111,0,0,20,1,8,3
2015-01-08 21:00:00,1111.7702,25.536798095703148,0.016700616,0,0,21,1,8,3
2015-01-08 22:00:00,1069.2922,25.414697265625023,0.016616663,0,0,22,1,8,3
2015-01-08 23:00:00,1017.9603,25.290673828125023,0.016585948,0,0,23,1,8,3
2015-01-09 00:00:00,977.2739,25.160607910156276,0.016593274,1,0,0,1,9,4
2015-01-09 01:00:00,943.6081,25.038476562500023,0.01664647,1,0,1,1,9,4
2015-01-09 02:00:00,917.064,24.934442138671898,0.016730333,1,0,2,1,9,4
2015-01-09 03:00:00,895.9092,24.903466796875023,0.0167839,1,0,3,1,9,4
2015-01-09 04:00:00,885.272,24.917871093750023,0.016837588,1,0,4,1,9,4
2015-01-09 05:00:00,884.8111,24.934930419921898,0.016891282,1,0,5,1,9,4
2015-01-09 06:00:00,866.5622,24.970239257812523,0.016960157,1,0,6,1,9,4
2015-01-09 07:00:00,883.0248,25.496301269531276,0.017158505,1,0,7,1,9,4
2015-01-09 08:00:00,953.57,26.403985595703148,0.017105637,1,0,8,1,9,4
2015-01-09 09:00:00,1006.9689,27.360437011718773,0.016968647,1,0,9,1,9,4
2015-01-09 10:00:00,1058.0176,28.232690429687523,0.016968723,1,0,10,1,9,4
2015-01-09 11:00:00,1088.0395,28.898645019531276,0.017022138,1,0,11,1,9,4
2015-01-09 12:00:00,1080.8465,29.325616455078148,0.017121317,1,0,12,1,9,4
2015-01-09 13:00:00,1073.435,29.531030273437523,0.017182361,1,0,13,1,9,4
2015-01-09 14:00:00,1075.0293,29.4489685058594,0.017167058,1,0,14,1,9,4
2015-01-09 15:00:00,1059.6223,29.023156738281276,0.017068034,1,0,15,1,9,4
2015-01-09 16:00:00,1026.1627,28.236352539062523,0.016900267,1,0,16,1,9,4
2015-01-09 17:00:00,997.3978,27.186547851562523,0.016839191,1,0,17,1,9,4
2015-01-09 18:00:00,1054.8104,26.246484375000023,0.01708319,1,0,18,1,9,4
2015-01-09 19:00:00,1105.863,25.8449645996094,0.017274195,1,0,19,1,9,4
2015-01-09 20:00:00,1085.7856,25.649957275390648,0.017258784,1,0,20,1,9,4
2015-01-09 21:00:00,1061.3146,25.477807617187523,0.017228356,1,0,21,1,9,4
2015-01-09 22:00:00,1033.8639,25.304467773437523,0.017198326,1,0,22,1,9,4
2015-01-09 23:00:00,989.8507,25.171594238281276,0.01713018,1,0,23,1,9,4
2015-01-10 00:00:00,949.5031,25.052789306640648,0.017161112,0,0,0,1,10,5
2015-01-10 01:00:00,906.958,24.976495361328148,0.017214756,0,0,1,1,10,5
2015-01-10 02:00:00,863.5135,24.906274414062523,0.017336898,0,0,2,1,10,5
2015-01-10 03:00:00,848.4447,24.879724121093773,0.017512409,0,0,3,1,10,5
2015-01-10 04:00:00,839.8821,24.907922363281276,0.017672515,0,0,4,1,10,5
2015-01-10 05:00:00,847.1073,24.932519531250023,0.017794881,0,0,5,1,10,5
2015-01-10 06:00:00,848.4718,24.952416992187523,0.01778863,0,0,6,1,10,5
2015-01-10 07:00:00,897.8229,25.598962402343773,0.017819848,0,0,7,1,10,5
2015-01-10 08:00:00,1021.672,26.631799316406276,0.017515115,0,0,8,1,10,5
2015-01-10 09:00:00,1108.9439,27.6557556152344,0.017332539,0,0,9,1,10,5
2015-01-10 10:00:00,1165.4756,28.541955566406276,0.017333012,0,0,10,1,10,5
2015-01-10 11:00:00,1179.063,29.225000000000023,0.017386321,0,0,11,1,10,5
2015-01-10 12:00:00,1173.0899,29.6982360839844,0.01743963,0,0,12,1,10,5
2015-01-10 13:00:00,1161.4116,29.954370117187523,0.017447349,0,0,13,1,10,5
2015-01-10 14:00:00,1133.3133,29.925836181640648,0.017432401,0,0,14,1,10,5
2015-01-10 15:00:00,1100.6097,29.542871093750023,0.01734888,0,0,15,1,10,5
2015-01-10 16:00:00,1082.6875,28.784875488281276,0.017234825,0,0,16,1,10,5
2015-01-10 17:00:00,1051.4135,27.632775878906276,0.017265026,0,0,17,1,10,5
2015-01-10 18:00:00,1088.8689,26.515405273437523,0.01750807,0,0,18,1,10,5
2015-01-10 19:00:00,1144.2722,26.025903320312523,0.017707082,0,0,19,1,10,5
2015-01-10 20:00:00,1102.2466,25.8198181152344,0.017768448,0,0,20,1,10,5
2015-01-10 21:00:00,1064.151,25.6354919433594,0.017874802,0,0,21,1,10,5
2015-01-10 22:00:00,1030.4566,25.484643554687523,0.017973691,0,0,22,1,10,5
2015-01-10 23:00:00,979.5945,25.368920898437523,0.01805007,0,0,23,1,10,5
2015-01-11 00:00:00,956.5766,25.2705017089844,0.018149618,0,0,0,1,11,6
2015-01-11 01:00:00,924.2795,25.169061279296898,0.018249162,0,0,1,1,11,6
2015-01-11 02:00:00,887.4576,25.089288330078148,0.018310288,0,0,2,1,11,6
2015-01-11 03:00:00,858.9606,25.015649414062523,0.018363874,0,0,3,1,11,6
2015-01-11 04:00:00,847.4881,24.982141113281276,0.018417627,0,0,4,1,11,6
2015-01-11 05:00:00,842.7522,24.941857910156276,0.018456224,0,0,5,1,11,6
2015-01-11 06:00:00,807.4211,25.046685791015648,0.018449295,0,0,6,1,11,6
2015-01-11 07:00:00,813.1819,25.829156494140648,0.018579787,0,0,7,1,11,6
2015-01-11 08:00:00,873.801,26.985620117187523,0.01824984,0,0,8,1,11,6
2015-01-11 09:00:00,935.3192,28.052636718750023,0.01803505,0,0,9,1,11,6
2015-01-11 10:00:00,1009.0054,28.935205078125023,0.018012194,0,0,10,1,11,6
2015-01-11 11:00:00,1070.3791,29.6249938964844,0.018105024,0,0,11,1,11,6
2015-01-11 12:00:00,1070.603,30.080895996093773,0.01819815,0,0,12,1,11,6
2015-01-11 13:00:00,1073.1479,30.346459960937523,0.018222637,0,0,13,1,11,6
2015-01-11 14:00:00,1064.0288,30.345635986328148,0.018192576,0,0,14,1,11,6
2015-01-11 15:00:00,1060.6283,30.040917968750023,0.018109042,0,0,15,1,11,6
2015-01-11 16:00:00,1030.8882,29.322534179687523,0.018048823,0,0,16,1,11,6
2015-01-11 17:00:00,1015.4938,28.027764892578148,0.018080149,0,0,17,1,11,6
2015-01-11 18:00:00,1073.743,26.7194763183594,0.018241366,0,0,18,1,11,6
2015-01-11 19:00:00,1113.4443,26.113092041015648,0.018424775,0,0,19,1,11,6
2015-01-11 20:00:00,1122.2487,25.909753417968773,0.018417047,0,0,20,1,11,6
2015-01-11 21:00:00,1095.6601,25.842492675781276,0.018257504,0,0,21,1,11,6
2015-01-11 22:00:00,1046.8138,25.741571044921898,0.01831127,0,0,22,1,11,6
2015-01-11 23:00:00,1010.9126,25.595056152343773,0.018456006,0,0,23,1,11,6
2015-01-12 00:00:00,968.9371,25.4479919433594,0.018554142,0,0,0,1,12,0
2015-01-12 01:00:00,941.5469,25.299890136718773,0.018568097,0,0,1,1,12,0
2015-01-12 02:00:00,898.3399,25.181939697265648,0.018506214,0,0,2,1,12,0
2015-01-12 03:00:00,881.8438,25.116113281250023,0.01848277,0,0,3,1,12,0
2015-01-12 04:00:00,870.5737,25.064355468750023,0.018482069,0,0,4,1,12,0
2015-01-12 05:00:00,876.8468,25.011804199218773,0.01847362,0,0,5,1,12,0
2015-01-12 06:00:00,903.8017,25.012292480468773,0.018450046,0,0,6,1,12,0
2015-01-12 07:00:00,1018.3418,25.782495117187523,0.018510533,0,0,7,1,12,0
2015-01-12 08:00:00,1228.567,26.9008728027344,0.018311873,0,0,8,1,12,0
2015-01-12 09:00:00,1317.0702,28.002069091796898,0.018258471,0,0,9,1,12,0
2015-01-12 10:00:00,1413.0273,28.987329101562523,0.01833491,0,0,10,1,12,0
2015-01-12 11:00:00,1452.004,29.763696289062523,0.018380485,0,0,11,1,12,0
2015-01-12 12:00:00,1439.2499,30.358087158203148,0.018426027,0,0,12,1,12,0
2015-01-12 13:00:00,1468.9201,30.705529785156276,0.018387156,0,0,13,1,12,0
2015-01-12 14:00:00,1466.2352,30.770837402343773,0.01831717,0,0,14,1,12,0
2015-01-12 15:00:00,1420.9684,30.549401855468773,0.018239655,0,0,15,1,12,0
2015-01-12 16:00:00,1352.0557,30.066125488281276,0.018253943,0,0,16,1,12,0
2015-01-12 17:00:00,1218.532,29.124536132812523,0.018466996,0,0,17,1,12,0
2015-01-12 18:00:00,1214.6585,27.816857910156276,0.018878698,0,0,18,1,12,0
2015-01-12 19:00:00,1247.0384,26.944451904296898,0.019252127,0,0,19,1,12,0
2015-01-12 20:00:00,1196.3554,26.558282470703148,0.019396862,0,0,20,1,12,0
2015-01-12 21:00:00,1179.6993,26.368188476562523,0.019289967,0,0,21,1,12,0
2015-01-12 22:00:00,1113.0861,26.1938415527344,0.01902373,0,0,22,1,12,0
2015-01-12 23:00:00,1069.6154,26.027368164062523,0.018843045,0,0,23,1,12,0
2015-01-13 00:00:00,1008.6023,25.883660888671898,0.01872127,0,0,0,1,13,1
2015-01-13 01:00:00,963.507,25.7431579589844,0.018622043,0,0,1,1,13,1
2015-01-13 02:00:00,932.9905,25.632928466796898,0.018522274,0,0,2,1,13,1
2015-01-13 03:00:00,914.5482,25.5715270996094,0.018430207,0,0,3,1,13,1
2015-01-13 04:00:00,890.0387,25.524743652343773,0.018353645,0,0,4,1,13,1
2015-01-13 05:00:00,898.9312,25.455194091796898,0.018315496,0,0,5,1,13,1
2015-01-13 06:00:00,938.52,25.445092773437523,0.018308003,0,0,6,1,13,1
2015-01-13 07:00:00,1032.0544,26.189721679687523,0.018262517,0,0,7,1,13,1
2015-01-13 08:00:00,1231.2967,27.236474609375023,0.017980684,0,0,8,1,13,1
2015-01-13 09:00:00,1342.1865,28.226892089843773,0.017874377,0,0,9,1,13,1
2015-01-13 10:00:00,1400.6246,29.113153076171898,0.017920049,0,0,10,1,13,1
2015-01-13 11:00:00,1418.5336,29.767999267578148,0.018004145,0,0,11,1,13,1
2015-01-13 12:00:00,1399.3289,30.168664550781276,0.0180575,0,0,12,1,13,1
2015-01-13 13:00:00,1431.8609,30.393212890625023,0.018011628,0,0,13,1,13,1
2015-01-13 14:00:00,1434.055,30.451043701171898,0.017889727,0,0,14,1,13,1
2015-01-13 15:00:00,1410.4219,30.224023437500023,0.017775599,0,0,15,1,13,1
2015-01-13 16:00:00,1343.8872,29.700555419921898,0.017638477,0,0,16,1,13,1
2015-01-13 17:00:00,1226.8784,28.758447265625023,0.017631127,0,0,17,1,13,1
2015-01-13 18:00:00,1230.8641,27.570031738281276,0.017959666,0,0,18,1,13,1
2015-01-13 19:00:00,1245.7079,26.844384765625023,0.018295756,0,0,19,1,13,1
2015-01-13 20:00:00,1208.0527,26.470483398437523,0.018509487,0,0,20,1,13,1
2015-01-13 21:00:00,1174.6285,26.168481445312523,0.0186162,0,0,21,1,13,1
2015-01-13 22:00:00,1114.6625,25.923120117187523,0.018639695,0,0,22,1,13,1
2015-01-13 23:00:00,1064.1879,25.729455566406276,0.018602056,0,0,23,1,13,1
2015-01-14 00:00:00,1002.264,25.603845214843773,0.01854052,0,0,0,1,14,2
2015-01-14 01:00:00,978.6654,25.500573730468773,0.018455854,0,0,1,1,14,2
2015-01-14 02:00:00,961.1263,25.3915954589844,0.01839471,0,0,2,1,14,2
2015-01-14 03:00:00,949.9135,25.319116210937523,0.018272491,0,0,3,1,14,2
2015-01-14 04:00:00,941.1751,25.265405273437523,0.018127944,0,0,4,1,14,2
2015-01-14 05:00:00,947.0861,25.198327636718773,0.018036352,0,0,5,1,14,2
2015-01-14 06:00:00,978.1018,25.150537109375023,0.017998222,0,0,6,1,14,2
2015-01-14 07:00:00,1057.7492,25.900994873046898,0.017967746,0,0,7,1,14,2
2015-01-14 08:00:00,1241.2153,26.9792419433594,0.017662732,0,0,8,1,14,2
2015-01-14 09:00:00,1344.3622,28.018518066406276,0.017487375,0,0,9,1,14,2
2015-01-14 10:00:00,1398.4079,28.900048828125023,0.017419135,0,0,10,1,14,2
2015-01-14 11:00:00,1430.8634,29.535119628906276,0.017396847,0,0,11,1,14,2
2015-01-14 12:00:00,1425.2537,29.909326171875023,0.017413387,0,0,12,1,14,2
2015-01-14 13:00:00,1452.8792,30.095483398437523,0.017415836,0,0,13,1,14,2
2015-01-14 14:00:00,1453.3303,30.056848144531276,0.017371858,0,0,14,1,14,2
2015-01-14 15:00:00,1407.6635,29.785302734375023,0.017273026,0,0,15,1,14,2
2015-01-14 16:00:00,1344.752,29.216882324218773,0.01715766,0,0,16,1,14,2
2015-01-14 17:00:00,1246.3577,28.286096191406276,0.0171494,0,0,17,1,14,2
2015-01-14 18:00:00,1241.159,27.228662109375023,0.01741649,0,0,18,1,14,2
2015-01-14 19:00:00,1266.2798,26.693811035156276,0.017790696,0,0,19,1,14,2
2015-01-14 20:00:00,1239.0832,26.3962341308594,0.018096345,0,0,20,1,14,2
2015-01-14 21:00:00,1198.7594,26.187524414062523,0.01831078,0,0,21,1,14,2
2015-01-14 22:00:00,1147.5305,26.022546386718773,0.01838939,0,0,22,1,14,2
2015-01-14 23:00:00,1077.9967,25.894647216796898,0.018348658,0,0,23,1,14,2
2015-01-15 00:00:00,1009.414,25.753442382812523,0.0182928,0,0,0,1,15,3
2015-01-15 01:00:00,944.5274,25.601342773437523,0.018260576,0,0,1,1,15,3
2015-01-15 02:00:00,923.3099,25.442285156250023,0.018236693,0,0,2,1,15,3
2015-01-15 03:00:00,912.9435,25.241296386718773,0.018205874,0,0,3,1,15,3
2015-01-15 04:00:00,908.5382,25.0786071777344,0.01816035,0,0,4,1,15,3
2015-01-15 05:00:00,916.359,24.963525390625023,0.018130384,0,0,5,1,15,3
2015-01-15 06:00:00,949.9374,24.978082275390648,0.018138807,0,0,6,1,15,3
2015-01-15 07:00:00,1049.5205,25.909997558593773,0.018162498,0,0,7,1,15,3
2015-01-15 08:00:00,1215.5374,27.071557617187523,0.017850282,0,0,8,1,15,3
2015-01-15 09:00:00,1308.8693,28.112634277343773,0.01759916,0,0,9,1,15,3
2015-01-15 10:00:00,1383.5532,29.045098876953148,0.017530682,0,0,10,1,15,3
2015-01-15 11:00:00,1425.1319,29.7270446777344,0.017400749,0,0,11,1,15,3
2015-01-15 12:00:00,1408.909,30.141870117187523,0.017263275,0,0,12,1,15,3
2015-01-15 13:00:00,1434.3734,30.304528808593773,0.017049642,0,0,13,1,15,3
2015-01-15 14:00:00,1439.2714,30.196435546875023,0.016843982,0,0,14,1,15,3
2015-01-15 15:00:00,1411.9155,29.732995605468773,0.016836993,0,0,15,1,15,3
2015-01-15 16:00:00,1320.2123,28.964685058593773,0.016944362,0,0,16,1,15,3
2015-01-15 17:00:00,1215.5868,28.024316406250023,0.017105503,0,0,17,1,15,3
2015-01-15 18:00:00,1221.7823,27.047296142578148,0.017548233,0,0,18,1,15,3
2015-01-15 19:00:00,1243.9258,26.484735107421898,0.018074704,0,0,19,1,15,3
2015-01-15 20:00:00,1210.1078,26.165551757812523,0.018432591,0,0,20,1,15,3
2015-01-15 21:00:00,1166.7953,25.970300292968773,0.018631171,0,0,21,1,15,3
2015-01-15 22:00:00,1118.9697,25.842919921875023,0.01870747,0,0,22,1,15,3
2015-01-15 23:00:00,1078.6774,25.755914306640648,0.018676998,0,0,23,1,15,3
2015-01-16 00:00:00,1025.3113,25.717401123046898,0.018501455,0,0,0,1,16,4
2015-01-16 01:00:00,981.1144,25.597924804687523,0.01829487,0,0,1,1,16,4
